%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME,PATTERN-NAME,PATTERN-NO
5,64225,64225,3438,0,68525677,2107742,99,586647,java/lang/Object@000000060A25B920,Hot2,2
4,79561,79561,2836,0,74872833,2299030,99,473665,java/lang/Object@000000060A25B688,Hot2,2
5,65557,65557,3109,0,67993443,2090430,99,574880,java/lang/Object@000000060A25E2F0,Hot2,2
4,77109,77109,2891,0,74639618,2293091,99,488705,java/lang/Object@000000060A25BA18,Hot2,2
3,71431,71431,2227,0,58786423,1799795,99,528496,java/lang/Object@000000060A25E4A8,Hot2,2
4,69374,69374,3078,0,66428266,2040031,99,543015,java/lang/Object@000000060A25E3E8,Hot2,2
3,62663,62663,1685,0,51516933,1578394,99,602422,java/lang/Object@000000060A25BBE0,Hot2,2
5,64126,64126,3427,0,70756883,2177460,99,586983,java/lang/Object@000000060A25B600,Hot2,2
4,68668,68668,2522,0,59801234,1833825,99,549847,java/lang/Object@000000060A25BAC8,Hot2,2
4,78517,78517,2890,0,75189562,2309574,99,480693,java/lang/Object@000000060A258740,Hot2,2
4,67270,67270,2998,0,66088042,2029972,99,560290,java/lang/Object@000000060A261438,Hot2,2
4,75426,75426,3158,0,71830210,2205788,99,498918,java/lang/Object@000000060A25E648,Hot2,2
3,71257,71257,2431,0,59272574,1815011,99,528293,java/lang/Object@000000060A25B418,Hot2,2
4,74489,74489,3193,0,72644306,2232041,99,505584,java/lang/Object@000000060A261600,Hot2,2
3,78098,78098,2635,0,70433258,2160631,99,482655,java/lang/Object@000000060A25BDA8,Hot2,2
4,75758,75758,2713,0,68162523,2091453,99,497247,java/lang/Object@000000060A25B6D8,Hot2,2
4,59970,59970,2276,0,55626965,1706875,99,629043,java/lang/Object@000000060A261568,Hot2,2
5,61601,61601,3319,0,69489825,2139081,99,610226,java/lang/Object@000000060A25B7E0,Hot2,2
4,74556,74556,2799,0,66624589,2044227,99,505370,java/lang/Object@000000060A25B4D0,Hot2,2
6,61563,61563,3441,0,68415391,2105340,99,610563,java/lang/Object@000000060A25B888,Hot2,2
5,66367,66367,3269,0,69855423,2147969,99,567400,java/lang/Object@000000060A25B720,Hot2,2
4,77989,77989,3061,0,73970872,2271189,99,483843,java/lang/Object@000000060A25BD80,Hot2,2
3,71448,71448,2131,0,57794074,1769278,99,527893,java/lang/Object@000000060A25BB80,Hot2,2
4,76497,76497,3031,0,73871570,2269089,99,491757,java/lang/Object@000000060A25B470,Hot2,2
3,70177,70177,2027,0,55662771,1703858,99,537363,java/lang/Object@000000060A25E5B0,Hot2,2
5,62375,62375,3087,0,69312832,2133340,99,603995,java/lang/Object@000000060A25E5B0,Hot2,2
4,72977,72977,2788,0,65120365,1997279,99,516085,java/lang/Object@000000060A25BA88,Hot2,2
4,65127,65127,2589,0,61288818,1881599,99,578994,java/lang/Object@000000060A25B1D8,Hot2,2
4,72223,72223,3081,0,67266319,2064585,99,521819,java/lang/Object@000000060A261818,Hot2,2
4,72513,72513,2686,0,63763748,1955201,99,519320,java/lang/Object@000000060A25E810,Hot2,2
4,70165,70165,2712,0,62124442,1905597,99,536426,java/lang/Object@000000060A25E480,Hot2,2
4,65835,65835,2419,0,56904903,1744376,99,573622,java/lang/Object@000000060A25BBF0,Hot2,2
3,76884,76884,2388,0,65543568,2008621,99,490206,java/lang/Object@000000060A25B698,Hot2,2
5,63236,63236,3125,0,64416183,1979454,99,595992,java/lang/Object@000000060A25B650,Hot2,2
4,66325,66325,2646,0,69573654,2140224,99,569027,java/lang/Object@000000060A2616F8,Hot2,2
4,75448,75448,2850,0,70984190,2179873,99,499503,java/lang/Object@000000060A25E2C8,Hot2,2
3,77648,77648,2171,0,61294956,1875549,99,486365,java/lang/Object@000000060A25BCE8,Hot2,2
4,76687,76687,2755,0,68354514,2096659,99,491833,java/lang/Object@000000060A2614D0,Hot2,2
4,76524,76524,3063,0,64547307,1977361,99,492952,java/lang/Object@000000060A25BD20,Hot2,2
4,60280,60280,2607,0,60722232,1865854,99,626370,java/lang/Object@000000060A25E350,Hot2,2
4,62119,62119,2466,0,55219221,1693582,99,605337,java/lang/Object@000000060A25E2B8,Hot2,2
4,66168,66168,2821,0,64151265,1970469,99,569951,java/lang/Object@000000060A25BD10,Hot2,2
5,65240,65240,3270,0,65582559,2015293,99,577639,java/lang/Object@000000060A25B5F0,Hot2,2
1,79099,79099,949,0,47387964,1442089,99,476988,java/lang/Object@000000060A25E428,Hot2,2
100,58953,58953,58844,0,152781,2888,92,594830,java/lang/Object@000000060A25B600,Hot2,2
5,66116,66116,3140,0,67311269,2069100,99,569872,java/lang/Object@000000060A25E2F0,Hot2,2
3,64516,64516,2131,0,57811531,1773660,99,583413,java/lang/Object@000000060A261958,Hot2,2
5,61456,61456,2865,0,63562521,1954529,99,613351,java/lang/Object@000000060A25B568,Hot2,2
5,71621,71621,3288,0,68700784,2109356,99,525688,java/lang/Object@000000060A25E4F0,Hot2,2
4,63339,63339,2504,0,60545281,1858827,99,594771,java/lang/Object@000000060A25E4B8,Hot2,2
3,68074,68074,2299,0,58238373,1784660,99,554717,java/lang/Object@000000060A25E6C8,Hot2,2
4,71781,71781,3020,0,66574870,2042957,99,524171,java/lang/Object@000000060A25E510,Hot2,2
5,69035,69035,3259,0,71787941,2207549,99,545595,java/lang/Object@000000060A25B330,Hot2,2
3,68405,68405,2293,0,57661204,1766609,99,551192,java/lang/Object@000000060A25E668,Hot2,2
4,69549,69549,2531,0,63775904,1957110,99,542129,java/lang/Object@000000060A25BB48,Hot2,2
4,74673,74673,3156,0,70773772,2173715,99,504572,java/lang/Object@000000060A2589A0,Hot2,2
5,74125,74125,3535,0,71076682,2182974,99,508659,java/lang/Object@000000060A2617B8,Hot2,2
3,62581,62581,2148,0,56390573,1730556,99,602716,java/lang/Object@000000060A25B850,Hot2,2
4,63319,63319,2347,0,59280325,1819606,99,594979,java/lang/Object@000000060A25E350,Hot2,2
3,77287,77287,2357,0,64528465,1976671,99,487362,java/lang/Object@000000060A25E3F8,Hot2,2
5,62280,62280,2931,0,62176513,1910342,99,605700,java/lang/Object@000000060A25BE40,Hot2,2
5,66105,66105,3323,0,67184008,2064875,99,569159,java/lang/Object@000000060A25BA28,Hot2,2
6,62535,62535,3589,0,70496076,2169895,99,601948,java/lang/Object@000000060A258558,Hot2,2
2,79100,79100,1960,0,61013017,1866434,99,476244,java/lang/Object@000000060A261428,Hot2,2
3,79168,79168,2420,0,70177362,2152787,99,476577,java/lang/Object@000000060A25B860,Hot2,2
4,72984,72984,2698,0,63997254,1962357,99,516811,java/lang/Object@000000060A25B7F0,Hot2,2
3,78862,78862,2320,0,66392037,2034636,99,477818,java/lang/Object@000000060A25BB48,Hot2,2
5,66325,66325,3382,0,69191684,2127526,99,568557,java/lang/Object@000000060A25E220,Hot2,2
3,70237,70237,2266,0,60186586,1845474,99,536671,java/lang/Object@000000060A25B478,Hot2,2
4,61576,61576,2441,0,56889991,1746409,99,613500,java/lang/Object@000000060A25BD20,Hot2,2
3,77773,77773,2547,0,73965180,2271537,99,483695,java/lang/Object@000000060A25E360,Hot2,2
4,66091,66091,2848,0,60666054,1861635,99,571164,java/lang/Object@000000060A25BE50,Hot2,2
4,68870,68870,2749,0,65049056,1997073,99,546135,java/lang/Object@000000060A25B568,Hot2,2
4,73133,73133,3133,0,69713032,2140847,99,514025,java/lang/Object@000000060A25E920,Hot2,2
4,75027,75027,2960,0,67998077,2086565,99,500573,java/lang/Object@000000060A25B748,Hot2,2
3,72542,72542,2469,0,61975031,1899252,99,519840,java/lang/Object@000000060A25E6F0,Hot2,2
4,72625,72625,2635,0,61135226,1872864,99,519700,java/lang/Object@000000060A25E5B0,Hot2,2
4,77994,77994,2838,0,76906539,2363293,99,482940,java/lang/Object@000000060A25E3F8,Hot2,2
6,60863,60863,3577,0,70113851,2158876,99,617047,java/lang/Object@000000060A25B830,Hot2,2
4,69636,69636,2880,0,68212254,2095761,99,540647,java/lang/Object@000000060A25B530,Hot2,2
4,66859,66859,2558,0,63717329,1956655,99,564139,java/lang/Object@000000060A25E458,Hot2,2
5,70562,70562,3589,0,71466554,2196220,99,533268,java/lang/Object@000000060A25BBF8,Hot2,2
4,71613,71613,2968,0,65967674,2024049,99,524783,java/lang/Object@000000060A25E178,Hot2,2
3,67195,67195,2269,0,54815592,1677533,99,561987,java/lang/Object@000000060A25BD10,Hot2,2
4,73791,73791,2587,0,61670523,1889477,99,510970,java/lang/Object@000000060A25BD20,Hot2,2
4,73411,73411,2626,0,63629983,1950468,99,512845,java/lang/Object@000000060A25E848,Hot2,2
4,62566,62566,2643,0,61022471,1874155,99,602875,java/lang/Object@000000060A25B6F8,Hot2,2
4,74799,74799,3088,0,73631682,2262722,99,503957,java/lang/Object@000000060A25E648,Hot2,2
100,54490,54490,54356,0,149805,2929,91,635023,java/lang/Object@000000060A25E098,Hot2,2
4,66646,66646,2525,0,60462782,1855039,99,565947,java/lang/Object@000000060A25B438,Hot2,2
4,75601,75601,2866,0,69831655,2143498,99,497320,java/lang/Object@000000060A25B618,Hot2,2
5,62084,62084,3059,0,60675539,1863647,99,607751,java/lang/Object@000000060A25BDA8,Hot2,2
5,67838,67838,3175,0,67716123,2080527,99,555237,java/lang/Object@000000060A2588F8,Hot2,2
5,64377,64377,3320,0,69215708,2129193,99,583989,java/lang/Object@000000060A25B348,Hot2,2
4,70548,70548,3071,0,66098716,2029011,99,533696,java/lang/Object@000000060A25B4C0,Hot2,2
5,62289,62289,3176,0,66264748,2038036,99,605128,java/lang/Object@000000060A25E468,Hot2,2
3,74358,74358,2594,0,63170440,1936661,99,506476,java/lang/Object@000000060A2619F0,Hot2,2
2,61596,61596,1035,0,43532474,1330116,99,612212,java/lang/Object@000000060A25E348,Hot2,2
5,60198,60198,3287,0,67316026,2071644,99,624604,java/lang/Object@000000060A25EA80,Hot2,2
5,65882,65882,3230,0,71224365,2191579,99,571288,java/lang/Object@000000060A25E190,Hot2,2
3,62118,62118,2164,0,54205761,1662095,99,605997,java/lang/Object@000000060A25BC08,Hot2,2
4,78519,78519,2904,0,75209502,2309749,99,480745,java/lang/Object@000000060A25E5B0,Hot2,2
4,77880,77880,2784,0,74318591,2282417,99,482882,java/lang/Object@000000060A25B8E8,Hot2,2
5,60454,60454,2757,0,60003972,1843657,99,623164,java/lang/Object@000000060A261698,Hot2,2
4,60181,60181,2420,0,58707082,1803502,99,624066,java/lang/Object@000000060A25BA28,Hot2,2
3,72375,72375,2530,0,60966071,1867369,99,521541,java/lang/Object@000000060A25BD20,Hot2,2
5,60774,60774,2886,0,62899362,1933998,99,619492,java/lang/Object@000000060A25BC78,Hot2,2
5,64752,64752,2958,0,66473272,2043511,99,581613,java/lang/Object@000000060A25B558,Hot2,2
3,77607,77607,2449,0,69157106,2121358,99,485036,java/lang/Object@000000060A25BAB0,Hot2,2
4,63594,63594,2830,0,64110578,1970136,99,592310,java/lang/Object@000000060A25E220,Hot2,2
5,69010,69010,3307,0,71628361,2202497,99,545760,java/lang/Object@000000060A25E220,Hot2,2
4,65833,65833,2307,0,58410736,1791760,99,572905,java/lang/Object@000000060A261410,Hot2,2
4,64715,64715,2837,0,63876925,1962534,99,582675,java/lang/Object@000000060A25B270,Hot2,2
4,70827,70827,3016,0,68204934,2094827,99,531832,java/lang/Object@000000060A25E500,Hot2,2
4,72763,72763,3029,0,67155961,2061167,99,516041,java/lang/Object@000000060A25B490,Hot2,2
4,69573,69573,2903,0,65373518,2006921,99,541672,java/lang/Object@000000060A25DFC0,Hot2,2
